family,index,round,score,global_rmse,local_rmse,residual_local_rmse,weighted_coverage,swap_out_hessian,swap_in_hessian,improved
local_bump,3,7,-0.0010577984947257473,0.0003395017649912238,0.000707418875191392,0.000707418875191392,14.237544769296623,0.2633483864166066,0.5436229050959618,True
local_bump,3,8,-0.0010667860223118923,0.0003388905061168621,0.0007069280318428661,0.0007069280318428662,14.27439496853315,0.26345496753127157,0.6863280171719767,True
local_bump,3,9,-0.0010694725030937393,0.00033885286175488875,0.0007068404794002681,0.0007068404794002681,14.28674173809589,0.25891959199057235,0.4748585659675817,True
local_bump,3,10,-0.0010750943533338261,0.0003393232900053482,0.000707289822252766,0.000707289822252766,14.321808894786724,0.2648089677832907,0.5377399688321809,True
local_bump,3,11,-0.0010750943533338261,0.0003393232900053482,0.000707289822252766,0.000707289822252766,14.321808894786724,,,False
local_bump,3,12,-0.0010890919516718671,0.00034014758055236547,0.0007059990533979085,0.0007059990533979085,14.382687958449726,0.2521534373379786,0.4306153320716128,True
local_bump,4,0,0.0018641206943631138,0.0009521848875311794,0.0018226643839060327,0.0018226643839060327,14.122630900877164,,,
local_bump,4,1,0.0018306179889170326,0.0009466768346770567,0.0018178295061696498,0.0018178295061696498,14.21304666703903,0.2730278405218294,0.7419302687834772,True
local_bump,4,2,0.0017421587289222743,0.0009272893614841457,0.0017872464348094275,0.0017872464348094275,14.24492911960599,0.2877951096480353,0.7033641270061215,True
local_bump,4,3,0.0017326780140787773,0.0009306214731599377,0.0017825539732077831,0.001782553973207783,14.260895520785576,0.28800090059408456,0.48723242860278165,True
local_bump,4,4,0.0017259697379768016,0.0009350158997464938,0.0017779975297500272,0.0017779975297500272,14.269705488786238,0.2927165863682475,0.5563549118275943,True
local_bump,4,5,0.0016437035247725846,0.0009153890247990095,0.0017568388040845111,0.0017568388040845111,14.366025241998367,0.2896124915936346,0.6564643760854816,True
local_bump,4,6,0.0016027367353447842,0.0009038335588689087,0.0017426057306326656,0.0017426057306326656,14.367192856605447,0.2722720739269127,0.6396873430751615,True
local_bump,4,7,0.0012598012452266862,0.0008622242280010001,0.001600127048988891,0.001600127048988891,14.413417166007703,0.2566415490718097,0.7612818305467861,True
local_bump,4,8,0.0012591709067693393,0.0008665168442283602,0.001599926597396558,0.0015999265973965578,14.435977310609823,0.3027696783075936,0.48443376326007737,True
local_bump,4,9,0.0012553171560552678,0.000868368822972464,0.001598138596058078,0.001598138596058078,14.446178944181279,0.28224250432798337,0.5360652888300421,True
local_bump,4,10,0.001165594577376011,0.0008974871781412208,0.0015556561331056967,0.0015556561331056967,14.604938368159438,0.29647181331215844,1.4296968842446818,True
local_bump,4,11,0.0011411380678010763,0.0009004025215511298,0.0015412485407518578,0.0015412485407518578,14.59411981145681,0.3122211774482736,0.6090385094113901,True
local_bump,4,12,0.000599217699824333,0.0008405704200846046,0.0013109724391100852,0.0013109724391100852,14.644231102179731,0.3026051256593475,0.8612604198137971,True
mid_frequency_undulation,0,0,-0.0008187535282486889,0.00048692925412650265,0.0007413083299536516,0.0007413083299536516,14.126824293900887,,,
mid_frequency_undulation,0,1,-0.0008678474410601959,0.0004697103918874024,0.000725522235183226,0.000725522235183226,14.124392075366055,0.2703072990332096,0.4326219502704257,True
mid_frequency_undulation,0,2,-0.0008875358244079899,0.0004639956569145883,0.0007214639262954109,0.0007214639262954109,14.152662651140853,0.2952651598653951,0.43141668134559,True
mid_frequency_undulation,0,3,-0.0008932621374469936,0.0004680755735116069,0.0007202504214271678,0.0007202504214271677,14.189255374421471,0.2708759861264014,0.4984229481073164,True
mid_frequency_undulation,0,4,-0.0010930788282880878,0.0004421820312756038,0.0006435445667527447,0.0006435445667527447,14.27263610703409,0.27180081343195883,0.4682269954884658,True
mid_frequency_undulation,0,5,-0.0012632318314616414,0.00042020330978001416,0.0005771781858649466,0.0005771781858649466,14.33325211132398,0.3037427199958473,0.5718679912875312,True
mid_frequency_undulation,0,6,-0.0012891632921427766,0.00041069360012079177,0.0005684175078383259,0.0005684175078383259,14.325563916660682,0.27529380772145945,0.4605217081859515,True
mid_frequency_undulation,0,7,-0.0012891632921427766,0.00041069360012079177,0.0005684175078383259,0.0005684175078383259,14.325563916660682,,,False
mid_frequency_undulation,0,8,-0.0014373636604214119,0.00040195016323850457,0.0005219200076489833,0.0005219200076489833,14.546249196701659,0.32501332023057694,1.2781860598124557,True
mid_frequency_undulation,0,9,-0.0014373636604214119,0.00040195016323850457,0.0005219200076489833,0.0005219200076489833,14.546249196701659,,,False
mid_frequency_undulation,0,10,-0.0014736711692689374,0.0003979673922825563,0.0005063316351991169,0.0005063316351991169,14.548092068548417,0.31580681878898526,0.7986327199686375,True
mid_frequency_undulation,0,11,-0.001476631948497523,0.00039021377999118285,0.0005095159291577044,0.0005095159291577044,14.55676691631,0.3319321996552618,0.43234928173771286,True
mid_frequency_undulation,0,12,-0.001476631948497523,0.00039021377999118285,0.0005095159291577044,0.0005095159291577044,14.55676691631,,,False
mid_frequency_undulation,1,0,-0.0006051706658673508,0.0004412763614928404,0.0008806430652232743,0.0008806430652232743,14.258826555339517,,,
mid_frequency_undulation,1,1,-0.0014275854734564631,0.0003259084649261174,0.0005424403111160256,0.0005424403111160255,14.327482880852164,0.25224021538529257,0.7123676036737077,True
mid_frequency_undulation,1,2,-0.0016106946609296797,0.0003060855264424295,0.00046865522223668425,0.00046865522223668425,14.38761696478656,0.2866935218560258,0.6615692773729143,True
mid_frequency_undulation,1,3,-0.0016239282483449056,0.00030391896296474676,0.00046461549477101456,0.00046461549477101456,14.40154487795116,0.26635352701726667,0.4495129172895489,True
mid_frequency_undulation,1,4,-0.0016570645638008053,0.0003023055658494221,0.0004542877638476308,0.00045428776384763076,14.453300227689352,0.29588934021012603,0.46676898352484486,True
mid_frequency_undulation,1,5,-0.0017036491306868747,0.00028789952315532444,0.00044446815897278204,0.00044446815897278204,14.51354189868201,0.2641729484592623,0.7662464454583919,True
mid_frequency_undulation,1,6,-0.0017206353770644993,0.00028478443415480635,0.0004399954882057067,0.0004399954882057067,14.537052810205022,0.29494783460068646,0.4002455386933148,True
mid_frequency_undulation,1,7,-0.001750797304004704,0.0002938633581442187,0.00044574954926220256,0.00044574954926220256,14.792236190682189,0.2775985787497872,1.6527399690670102,True
mid_frequency_undulation,1,8,-0.0017971669403367206,0.00029630436060613816,0.0004293627597133616,0.00042936275971336164,14.86832479177625,0.2994865660689442,0.69974138058456,True
mid_frequency_undulation,1,9,-0.0018365173751323403,0.0003022344091084338,0.00040488451948528085,0.00040488451948528085,14.843825245927999,0.2973698103267949,0.41509448031185175,True
mid_frequency_undulation,1,10,-0.001845348598072791,0.0003022928876214556,0.00040432484884546355,0.0004043248488454635,14.882537129137233,0.28354669703716984,0.6100802939473016,True
mid_frequency_undulation,1,11,-0.0018480001837603757,0.00031491010958497207,0.00040549278681741187,0.00040549278681741176,14.970852531605209,0.25705040397230033,0.7399135184611751,True
mid_frequency_undulation,1,12,-0.0019576941756664834,0.00028291669490768584,0.0003755585690020388,0.0003755585690020388,15.052529685141744,0.2786795892432358,0.996098289209726,True
mid_frequency_undulation,2,0,-0.0017479426418163435,0.0002181796612536987,0.00043275204123743123,0.00043275204123743123,14.266319938033881,,,
mid_frequency_undulation,2,1,-0.0017833151066104114,0.00021489805590212406,0.00042048711218192384,0.00042048711218192384,14.301058712427396,0.2832088328554947,0.7181004436747369,True
mid_frequency_undulation,2,2,-0.002163637680908548,0.00016247872552158609,0.0002673672402979206,0.0002673672402979206,14.371096245204356,0.25941436036948934,0.8328850715563976,True
mid_frequency_undulation,2,3,-0.002163740573375565,0.00016791245470776129,0.0002690609291107298,0.0002690609291107298,14.416139663801612,0.25850625362833174,0.3889191595594921,True
mid_frequency_undulation,2,4,-0.002188761134161994,0.000159913201441876,0.00026470504778485643,0.0002647050477848564,14.456598417814128,0.284313571059643,0.3768592859454624,True
mid_frequency_undulation,2,5,-0.002217848340731004,0.00016335032211134418,0.00024997570520854097,0.00024997570520854097,14.468244292599286,0.29297795658225956,0.6371232424831496,True
mid_frequency_undulation,2,6,-0.0023000585767706198,0.0001472725652547239,0.00021546448147738355,0.00021546448147738355,14.445166645269898,0.2753428258010896,0.4071533832876565,True
mid_frequency_undulation,2,7,-0.002335087339757373,0.00014252123691112272,0.00020569374641691326,0.00020569374641691326,14.496403784115838,0.26643472346303676,0.5927084953133694,True
mid_frequency_undulation,2,8,-0.002353814642516595,0.0001447925966877703,0.0001987097650070732,0.0001987097650070732,14.529811287344327,0.3029608704450685,0.6256302186229992,True
mid_frequency_undulation,2,9,-0.002353814642516595,0.0001447925966877703,0.0001987097650070732,0.0001987097650070732,14.529811287344327,,,False
mid_frequency_undulation,2,10,-0.002353814642516595,0.0001447925966877703,0.0001987097650070732,0.0001987097650070732,14.529811287344327,,,False
mid_frequency_undulation,2,11,-0.002389757225389693,0.00014214529644334873,0.00019077911002655652,0.00019077911002655652,14.614998486937413,0.302104165536969,0.9832801499869853,True
mid_frequency_undulation,2,12,-0.002389757225389693,0.00014214529644334873,0.00019077911002655652,0.00019077911002655652,14.614998486937413,,,False
mid_frequency_undulation,3,0,-0.0011269807568174421,0.00036254109612362156,0.0006533419531317851,0.0006533419531317851,14.144364284306116,,,
mid_frequency_undulation,3,1,-0.0013931205634310603,0.00030808207625021957,0.000557637680516116,0.000557637680516116,14.221799423696588,0.28708139525914134,0.5834160374042612,True
mid_frequency_undulation,3,2,-0.0015808262514236185,0.0002845586140705746,0.0004944759156632874,0.0004944759156632874,14.395302463019659,0.2822638557675825,1.6749194280512654,True
mid_frequency_undulation,3,3,-0.0015956451031887147,0.00027857236217490106,0.0004866942693980723,0.0004866942693980723,14.359703588148319,0.30361106206247956,0.4099621939175645,True
mid_frequency_undulation,3,4,-0.001606727462887868,0.0002773757730888492,0.0004828615410713904,0.00048286154107139045,14.369846975865336,0.28714739305487397,0.47876484169433,True
mid_frequency_undulation,3,5,-0.001606727462887868,0.0002773757730888492,0.0004828615410713904,0.00048286154107139045,14.369846975865336,,,False
mid_frequency_undulation,3,6,-0.0016338016180503043,0.0002815951886444329,0.0004736402224004757,0.0004736402224004757,14.43179631307856,0.3036504496097072,0.6335558055104159,True
mid_frequency_undulation,3,7,-0.001652770359207219,0.0002805820862510994,0.0004635975374672166,0.0004635975374672166,14.418636986330561,0.30448841264754334,0.5215723416360192,True
mid_frequency_undulation,3,8,-0.001701790078308017,0.00027815073695359923,0.00044272821942353726,0.00044272821942353726,14.437668325399338,0.27269143700907267,0.5557922064986832,True
mid_frequency_undulation,3,9,-0.0017195648405436575,0.00027829145456873753,0.00044200232256336896,0.00044200232256336896,14.519805281836508,0.25692640089206953,0.784673141170312,True
mid_frequency_undulation,3,10,-0.0017662799329387284,0.000283332580694264,0.0004183875701078984,0.0004183875701078984,14.536535161770919,0.27116533298596535,0.47140210509870545,True
mid_frequency_undulation,3,11,-0.0018027972011862418,0.0002928608794418951,0.0003989868881684121,0.0003989868881684121,14.567906006866908,0.2555372233918831,0.6133796996373266,True
mid_frequency_undulation,3,12,-0.0018269214829159468,0.00028981643589393377,0.0003864763974904671,0.0003864763974904671,14.545072668326691,0.32063797939206845,0.6473325213449792,True
mid_frequency_undulation,4,0,-0.0006473498834991542,0.0004051298354791943,0.0008511637884621752,0.0008511637884621752,13.986827426629038,,,
mid_frequency_undulation,4,1,-0.0006547843914442865,0.0004032868006113122,0.0008475616587847975,0.0008475616587847977,13.977862962822169,0.255596989858952,0.4798744244515011,True
mid_frequency_undulation,4,2,-0.000690386950350359,0.00039593817344407,0.0008340652389030739,0.0008340652389030739,13.980794317728652,0.26840668840106385,0.3437252924300832,True
mid_frequency_undulation,4,3,-0.0007147817324464297,0.000391577604387138,0.0008258079465068306,0.0008258079465068306,13.996328135862852,0.2698821008808662,0.45992475157277535,True
mid_frequency_undulation,4,4,-0.0007367680233655539,0.0003887960026813723,0.0008144207807990718,0.0008144207807990717,13.975633133425116,0.25875638018887864,0.3303574431489975,True
mid_frequency_undulation,4,5,-0.0007544055395432201,0.00038754436513929383,0.0008091039762135947,0.0008091039762135947,14.003065279601914,0.25757652329696396,0.506574833728271,True
mid_frequency_undulation,4,6,-0.001004109353884741,0.00035021644406644966,0.0007097782758540614,0.0007097782758540614,14.046856317260081,0.27080871736972545,0.7630442515723171,True
mid_frequency_undulation,4,7,-0.001004109353884741,0.00035021644406644966,0.0007097782758540614,0.0007097782758540614,14.046856317260081,,,False
mid_frequency_undulation,4,8,-0.0010653344456219814,0.0003399553080897421,0.0006857924809898293,0.0006857924809898293,14.055821698704367,0.25096976800278714,0.4809670271469399,True
mid_frequency_undulation,4,9,-0.001072055636451134,0.000338699845663729,0.0006830746627384567,0.0006830746627384567,14.055292703643495,0.271090592977891,0.32809712308364297,True
mid_frequency_undulation,4,10,-0.0010797739375981968,0.00033711090833348195,0.0006801968216916018,0.0006801968216916018,14.056441651997313,0.27347220609152956,0.32900977401117587,True
mid_frequency_undulation,4,11,-0.0014184898151461814,0.0002857320176398789,0.0005445601720644612,0.0005445601720644612,14.10285092759103,0.25738172243255375,0.42085513708751127,True
mid_frequency_undulation,4,12,-0.0014184898151461814,0.0002857320176398789,0.0005445601720644612,0.0005445601720644612,14.10285092759103,,,False
